mean_kwh day hour holiday 3_days_ago 4_days_ago 5_days_ago 6_days_ago 7_days_ago 8_days_ago
0.7630395597383952 322 2 False 0.8193469940998246 0.7969566326530613 0.777389668367347 0.7708751793400287 0.7418989158163266 0.7624670811413997
0.7404327643962355 322 3 False 0.7499379684260883 0.7347118941326529 0.7487676977040816 0.7442867846325523 0.7294205994897959 0.7340082894946597
0.7108854681767427 322 4 False 0.7106737362462128 0.6947278380102042 0.7253413584183674 0.719787501992667 0.7152378826530612 0.7189406982305118
0.751867442973361 322 5 False 0.7126243023441238 0.713984056122449 0.7553580994897959 0.760531324725012 0.7403552295918367 0.7581214729794357
0.9134957728505344 322 6 False 0.7517134428320842 0.7610926339285715 0.8998185586734694 0.925700143472023 0.8967948022959183 0.9260519687549816
1.3809684160153133 322 7 False 0.8469030457662255 0.941008450255102 1.3674233099489794 1.3847211860353896 1.3781624681122449 1.368950741272119
1.6301368639336415 322 8 False 0.9775491947057886 1.188864317602041 1.6185294961734693 1.623316754344014 1.6215698341836735 1.5832490036665074
1.766583187111182 322 9 False 1.3025992664646788 1.5350395408163264 1.7645371492346935 1.809091025027897 1.7842850765306122 1.704369201339072
1.835359227947041 322 10 False 1.563136182427045 1.7399252232142857 1.8164697066326527 1.8799660449545672 1.8392940051020408 1.7888557309102504
1.8554163343435957 322 11 False 1.7261527667038752 1.8383773915816328 1.8095763711734691 1.8928791646739995 1.835232142857143 1.751153036824486
1.909486999521455 322 12 False 1.8291787593685216 1.9109979272959183 1.8590682397959184 1.937562091503268 1.895343112244898 1.779282002231787
1.8519551762641568 322 13 False 1.7896400892999522 1.8504939413265309 1.820643335459184 1.8407345767575325 1.8746847895408163 1.7242568149210902
1.8214822140692293 322 14 False 1.7017145590814862 1.781611288265306 1.8055441645408163 1.7835061374143155 1.8901463647959185 1.7126080025506136
1.95654490349338 322 15 False 1.719143836708659 1.74068431122449 1.928363201530612 1.865128168340507 2.004486607142857 1.7984962537860674
2.3521970011166053 322 16 False 1.890343804815819 1.991222417091837 2.2811324936224486 2.1297957914873265 2.354233418367347 2.0888823529411766
2.7553281225075774 322 17 False 2.2879272843246694 2.47659518494898 2.6680865752551024 2.6158563685636858 2.729057079081633 2.663913597959509
2.5458585101292077 322 18 False 2.3237831286876096 2.4817147640306123 2.514509885204081 2.539902598437749 2.563503985969388 2.547810298102981
2.3435894081990747 322 19 False 2.174019773560836 2.245972576530612 2.276070950255102 2.336344332855093 2.343084980867347 2.321256017854296
2.103278034774286 322 20 False 1.9774512836868123 1.992210618622449 2.0964035395408165 2.1346462617567354 2.192272640306123 2.16343408257612
1.8844793427978943 322 21 False 1.838624461808324 1.8142415497448976 1.9283942920918369 1.977977044476327 2.001971460459184 1.985544077793719
1.6957096825650022 322 22 False 1.60547759527986 1.653665975765306 1.722719387755102 1.6875474254742548 1.7011846301020408 1.6868000956480154
1.5058955176264155 322 23 False 1.3827158347950883 1.5009102359693878 1.561264668367347 1.4204088952654232 1.4164405293367348 1.3812638291088792
1.1115114053278037 323 0 False 1.0427384370015949 1.205261680752671 1.235121492346939 1.07323118622449 1.0851227482863064 1.0154539221938774
0.8815160312649546 323 1 False 0.8425258373205743 0.9670173815978312 0.960961575255102 0.8661339285714286 0.8620827355332378 0.8185063775510205
0.7889057265911628 323 2 False 0.7492325358851675 0.8193469940998246 0.7969566326530613 0.777389668367347 0.7708751793400287 0.7418989158163266
0.7501394161748285 323 3 False 0.7178928229665071 0.7499379684260883 0.7347118941326529 0.7487676977040816 0.7442867846325523 0.7294205994897959
0.7249912266709204 323 4 False 0.6964298245614035 0.7106737362462128 0.6947278380102042 0.7253413584183674 0.719787501992667 0.7152378826530612
0.7555965863774127 323 5 False 0.7197288676236044 0.7126243023441238 0.713984056122449 0.7553580994897959 0.760531324725012 0.7403552295918367
0.9140982612856916 323 6 False 0.8887427432216907 0.7517134428320842 0.7610926339285715 0.8998185586734694 0.925700143472023 0.8967948022959183
1.3592722922316158 323 7 False 1.338606379585327 0.8469030457662255 0.941008450255102 1.3674233099489794 1.3847211860353896 1.3781624681122449
1.6177687031424468 323 8 False 1.5680149920255182 0.9775491947057886 1.188864317602041 1.6185294961734693 1.623316754344014 1.6215698341836735
1.7099026958047536 323 9 False 1.7345960127591709 1.3025992664646788 1.5350395408163264 1.7645371492346935 1.809091025027897 1.7842850765306122
1.793672037007497 323 10 False 1.817804306220096 1.563136182427045 1.7399252232142857 1.8164697066326527 1.8799660449545672 1.8392940051020408
1.8558342638379324 323 11 False 1.8227626794258371 1.7261527667038752 1.8383773915816328 1.8095763711734691 1.8928791646739995 1.835232142857143
1.92088993459882 323 12 False 1.889197926634769 1.8291787593685216 1.9109979272959183 1.8590682397959184 1.937562091503268 1.895343112244898
1.8763171159674588 323 13 False 1.8162633173843696 1.7896400892999522 1.8504939413265309 1.820643335459184 1.8407345767575325 1.8746847895408163
1.8547471686074333 323 14 False 1.8208626794258376 1.7017145590814862 1.781611288265306 1.8055441645408163 1.7835061374143155 1.8901463647959185
2.001439304514277 323 15 False 1.8884125996810208 1.719143836708659 1.74068431122449 1.928363201530612 1.865128168340507 2.004486607142857
2.338027277077684 323 16 False 2.2318543859649123 1.890343804815819 1.991222417091837 2.2811324936224486 2.1297957914873265 2.354233418367347
2.650334503110544 323 17 False 2.735334768740032 2.2879272843246694 2.47659518494898 2.6680865752551024 2.6158563685636858 2.729057079081633
2.489781623863455 323 18 False 2.533048484848485 2.3237831286876096 2.4817147640306123 2.514509885204081 2.539902598437749 2.563503985969388
2.282067474876376 323 19 False 2.3331950558213714 2.174019773560836 2.245972576530612 2.276070950255102 2.336344332855093 2.343084980867347
2.1002008294783856 323 20 False 2.15544976076555 1.9774512836868123 1.992210618622449 2.0964035395408165 2.1346462617567354 2.192272640306123
1.910840006380603 323 21 False 1.9737921850079745 1.838624461808324 1.8142415497448976 1.9283942920918369 1.977977044476327 2.001971460459184
1.6754916254586056 323 22 False 1.6909606060606062 1.60547759527986 1.653665975765306 1.722719387755102 1.6875474254742548 1.7011846301020408
1.430466900622109 323 23 False 1.4368555023923444 1.3827158347950883 1.5009102359693878 1.561264668367347 1.4204088952654232 1.4164405293367348
1.0955531269942564 324 0 False 1.06938937629606 1.0427384370015949 1.205261680752671 1.235121492346939 1.07323118622449 1.0851227482863064
0.877104020421187 324 1 False 0.8487245174669007 0.8425258373205743 0.9670173815978312 0.960961575255102 0.8661339285714286 0.8620827355332378
0.778403637523931 324 2 False 0.7783105758494178 0.7492325358851675 0.8193469940998246 0.7969566326530613 0.777389668367347 0.7708751793400287
0.7381951180599872 324 3 False 0.7460258414420163 0.7178928229665071 0.7499379684260883 0.7347118941326529 0.7487676977040816 0.7442867846325523
0.7152686662412253 324 4 False 0.7196171638219812 0.6964298245614035 0.7106737362462128 0.6947278380102042 0.7253413584183674 0.719787501992667
0.7519925015954052 324 5 False 0.7566661349497528 0.7197288676236044 0.7126243023441238 0.713984056122449 0.7553580994897959 0.760531324725012
0.8905105296745373 324 6 False 0.9208877013877812 0.8887427432216907 0.7517134428320842 0.7610926339285715 0.8998185586734694 0.925700143472023
1.3429280472239948 324 7 False 1.389490668368161 1.338606379585327 0.8469030457662255 0.941008450255102 1.3674233099489794 1.3847211860353896
1.5417350031908106 324 8 False 1.6052727707768384 1.5680149920255182 0.9775491947057886 1.188864317602041 1.6185294961734693 1.623316754344014
1.680997766432674 324 9 False 1.7192901579199231 1.7345960127591709 1.3025992664646788 1.5350395408163264 1.7645371492346935 1.809091025027897
1.7323179642629227 324 10 False 1.829278832349657 1.817804306220096 1.563136182427045 1.7399252232142857 1.8164697066326527 1.8799660449545672
1.7395280791320995 324 11 False 1.829260488116127 1.8227626794258371 1.7261527667038752 1.8383773915816328 1.8095763711734691 1.8928791646739995
1.776429164007658 324 12 False 1.915566916573616 1.889197926634769 1.8291787593685216 1.9109979272959183 1.8590682397959184 1.937562091503268
1.728099234205488 324 13 False 1.8445409156165256 1.8162633173843696 1.7896400892999522 1.8504939413265309 1.820643335459184 1.8407345767575325
1.696937938736439 324 14 False 1.8210898069867605 1.8208626794258376 1.7017145590814862 1.781611288265306 1.8055441645408163 1.7835061374143155
1.754325781748564 324 15 False 1.9697819428936036 1.8884125996810208 1.719143836708659 1.74068431122449 1.928363201530612 1.865128168340507
2.0953332801531586 324 16 False 2.331447120752911 2.2318543859649123 1.890343804815819 1.991222417091837 2.2811324936224486 2.1297957914873265
2.5535165922144225 324 17 False 2.727839208805232 2.735334768740032 2.2879272843246694 2.47659518494898 2.6680865752551024 2.6158563685636858
2.4534687300574345 324 18 False 2.5433533258892966 2.533048484848485 2.3237831286876096 2.4817147640306123 2.514509885204081 2.539902598437749
2.252529993618379 324 19 False 2.3581995533577924 2.3331950558213714 2.174019773560836 2.245972576530612 2.276070950255102 2.336344332855093
2.0916555520102107 324 20 False 2.1880339767107992 2.15544976076555 1.9774512836868123 1.992210618622449 2.0964035395408165 2.1346462617567354
1.8634652201659223 324 21 False 1.9986943691178816 1.9737921850079745 1.838624461808324 1.8142415497448976 1.9283942920918369 1.977977044476327
1.6670590299936183 324 22 False 1.7096447599298132 1.6909606060606062 1.60547759527986 1.653665975765306 1.722719387755102 1.6875474254742548
1.5311756541161454 324 23 False 1.4111134152177385 1.4368555023923444 1.3827158347950883 1.5009102359693878 1.561264668367347 1.4204088952654232
1.208089342693044 325 0 False 1.032665337374382 1.06938937629606 1.0427384370015949 1.205261680752671 1.235121492346939 1.07323118622449
0.954212986598596 325 1 False 0.8402971765831871 0.8487245174669007 0.8425258373205743 0.9670173815978312 0.960961575255102 0.8661339285714286
0.8176571474154435 325 2 False 0.7630395597383952 0.7783105758494178 0.7492325358851675 0.8193469940998246 0.7969566326530613 0.777389668367347
0.7390976388002553 325 3 False 0.7404327643962355 0.7460258414420163 0.7178928229665071 0.7499379684260883 0.7347118941326529 0.7487676977040816
0.700106253988513 325 4 False 0.7108854681767427 0.7196171638219812 0.6964298245614035 0.7106737362462128 0.6947278380102042 0.7253413584183674
0.713931876196554 325 5 False 0.751867442973361 0.7566661349497528 0.7197288676236044 0.7126243023441238 0.713984056122449 0.7553580994897959
0.7576228462029356 325 6 False 0.9134957728505344 0.9208877013877812 0.8887427432216907 0.7517134428320842 0.7610926339285715 0.8998185586734694
0.9092192086790044 325 7 False 1.3809684160153133 1.389490668368161 1.338606379585327 0.8469030457662255 0.941008450255102 1.3674233099489794
1.1564642629227824 325 8 False 1.6301368639336415 1.6052727707768384 1.5680149920255182 0.9775491947057886 1.188864317602041 1.6185294961734693
1.518937300574346 325 9 False 1.766583187111182 1.7192901579199231 1.7345960127591709 1.3025992664646788 1.5350395408163264 1.7645371492346935
1.777892629227824 325 10 False 1.835359227947041 1.829278832349657 1.817804306220096 1.563136182427045 1.7399252232142857 1.8164697066326527
1.8810754626675172 325 11 False 1.8554163343435957 1.829260488116127 1.8227626794258371 1.7261527667038752 1.8383773915816328 1.8095763711734691
1.917753031269943 325 12 False 1.909486999521455 1.915566916573616 1.889197926634769 1.8291787593685216 1.9109979272959183 1.8590682397959184
1.861745692405871 325 13 False 1.8519551762641568 1.8445409156165256 1.8162633173843696 1.7896400892999522 1.8504939413265309 1.820643335459184
1.8097088385449909 325 14 False 1.8214822140692293 1.8210898069867605 1.8208626794258376 1.7017145590814862 1.781611288265306 1.8055441645408163
1.794649170389279 325 15 False 1.95654490349338 1.9697819428936036 1.8884125996810208 1.719143836708659 1.74068431122449 1.928363201530612
2.0649463943841737 325 16 False 2.3521970011166053 2.331447120752911 2.2318543859649123 1.890343804815819 1.991222417091837 2.2811324936224486
2.4695850350989152 325 17 False 2.7553281225075774 2.727839208805232 2.735334768740032 2.2879272843246694 2.47659518494898 2.6680865752551024
2.417033982131461 325 18 False 2.5458585101292077 2.5433533258892966 2.533048484848485 2.3237831286876096 2.4817147640306123 2.514509885204081
2.230156190172304 325 19 False 2.3435894081990747 2.3581995533577924 2.3331950558213714 2.174019773560836 2.245972576530612 2.276070950255102
2.005309508615188 325 20 False 2.103278034774286 2.1880339767107992 2.15544976076555 1.9774512836868123 1.992210618622449 2.0964035395408165
1.818330089342693 325 21 False 1.8844793427978943 1.9986943691178816 1.9737921850079745 1.838624461808324 1.8142415497448976 1.9283942920918369
1.6258704530950865 325 22 False 1.6957096825650022 1.7096447599298132 1.6909606060606062 1.60547759527986 1.653665975765306 1.722719387755102
1.475761805998724 325 23 False 1.5058955176264155 1.4111134152177385 1.4368555023923444 1.3827158347950883 1.5009102359693878 1.561264668367347
1.2028189215060625 326 0 False 1.1115114053278037 1.032665337374382 1.06938937629606 1.0427384370015949 1.205261680752671 1.235121492346939
0.9885350989151244 326 1 False 0.8815160312649546 0.8402971765831871 0.8487245174669007 0.8425258373205743 0.9670173815978312 0.960961575255102
0.834903637523931 326 2 False 0.7889057265911628 0.7630395597383952 0.7783105758494178 0.7492325358851675 0.8193469940998246 0.7969566326530613
0.7603927887683471 326 3 False 0.7501394161748285 0.7404327643962355 0.7460258414420163 0.7178928229665071 0.7499379684260883 0.7347118941326529
0.7182557434588386 326 4 False 0.7249912266709204 0.7108854681767427 0.7196171638219812 0.6964298245614035 0.7106737362462128 0.6947278380102042
0.7224090619017229 326 5 False 0.7555965863774127 0.751867442973361 0.7566661349497528 0.7197288676236044 0.7126243023441238 0.713984056122449
0.7447340459476708 326 6 False 0.9140982612856916 0.9134957728505344 0.9208877013877812 0.8887427432216907 0.7517134428320842 0.7610926339285715
0.8258332801531589 326 7 False 1.3592722922316158 1.3809684160153133 1.389490668368161 1.338606379585327 0.8469030457662255 0.941008450255102
0.96418363114231 326 8 False 1.6177687031424468 1.6301368639336415 1.6052727707768384 1.5680149920255182 0.9775491947057886 1.188864317602041
1.280991863433312 326 9 False 1.7099026958047536 1.766583187111182 1.7192901579199231 1.7345960127591709 1.3025992664646788 1.5350395408163264
1.5727640395660496 326 10 False 1.793672037007497 1.835359227947041 1.829278832349657 1.817804306220096 1.563136182427045 1.7399252232142857
1.80139438417358 326 11 False 1.8558342638379324 1.8554163343435957 1.829260488116127 1.8227626794258371 1.7261527667038752 1.8383773915816328
1.945040363752393 326 12 False 1.92088993459882 1.909486999521455 1.915566916573616 1.889197926634769 1.8291787593685216 1.9109979272959183
1.9445778557753672 326 13 False 1.8763171159674588 1.8519551762641568 1.8445409156165256 1.8162633173843696 1.7896400892999522 1.8504939413265309
1.8489173580089344 326 14 False 1.8547471686074333 1.8214822140692293 1.8210898069867605 1.8208626794258376 1.7017145590814862 1.781611288265306
1.8196161455009567 326 15 False 2.001439304514277 1.95654490349338 1.9697819428936036 1.8884125996810208 1.719143836708659 1.74068431122449
2.0092656349712827 326 16 False 2.338027277077684 2.3521970011166053 2.331447120752911 2.2318543859649123 1.890343804815819 1.991222417091837
2.30164438417358 326 17 False 2.650334503110544 2.7553281225075774 2.727839208805232 2.735334768740032 2.2879272843246694 2.47659518494898
2.305004786215699 326 18 False 2.489781623863455 2.5458585101292077 2.5433533258892966 2.533048484848485 2.3237831286876096 2.4817147640306123
2.212585992342055 326 19 False 2.282067474876376 2.3435894081990747 2.3581995533577924 2.3331950558213714 2.174019773560836 2.245972576530612
2.0112937141033824 326 20 False 2.1002008294783856 2.103278034774286 2.1880339767107992 2.15544976076555 1.9774512836868123 1.992210618622449
1.8912819081046583 326 21 False 1.910840006380603 1.8844793427978943 1.9986943691178816 1.9737921850079745 1.838624461808324 1.8142415497448976
1.638576100829611 326 22 False 1.6754916254586056 1.6957096825650022 1.7096447599298132 1.6909606060606062 1.60547759527986 1.653665975765306
1.4016102425015953 326 23 False 1.430466900622109 1.5058955176264155 1.4111134152177385 1.4368555023923444 1.3827158347950883 1.5009102359693878
1.059340938098277 327 0 False 1.0955531269942564 1.1115114053278037 1.032665337374382 1.06938937629606 1.0427384370015949 1.205261680752671
0.8507887683471601 327 1 False 0.877104020421187 0.8815160312649546 0.8402971765831871 0.8487245174669007 0.8425258373205743 0.9670173815978312
0.7542252712188896 327 2 False 0.778403637523931 0.7889057265911628 0.7630395597383952 0.7783105758494178 0.7492325358851675 0.8193469940998246
0.7160679642629229 327 3 False 0.7381951180599872 0.7501394161748285 0.7404327643962355 0.7460258414420163 0.7178928229665071 0.7499379684260883
0.699331684747926 327 4 False 0.7152686662412253 0.7249912266709204 0.7108854681767427 0.7196171638219812 0.6964298245614035 0.7106737362462128
0.7249103382259093 327 5 False 0.7519925015954052 0.7555965863774127 0.751867442973361 0.7566661349497528 0.7197288676236044 0.7126243023441238
0.8695906190172303 327 6 False 0.8905105296745373 0.9140982612856916 0.9134957728505344 0.9208877013877812 0.8887427432216907 0.7517134428320842
1.335199904275686 327 7 False 1.3429280472239948 1.3592722922316158 1.3809684160153133 1.389490668368161 1.338606379585327 0.8469030457662255
1.617932354818124 327 8 False 1.5417350031908106 1.6177687031424468 1.6301368639336415 1.6052727707768384 1.5680149920255182 0.9775491947057886
1.759501595405233 327 9 False 1.680997766432674 1.7099026958047536 1.766583187111182 1.7192901579199231 1.7345960127591709 1.3025992664646788
1.8481167836630503 327 10 False 1.7323179642629227 1.793672037007497 1.835359227947041 1.829278832349657 1.817804306220096 1.563136182427045
1.8338710912571792 327 11 False 1.7395280791320995 1.8558342638379324 1.8554163343435957 1.829260488116127 1.8227626794258371 1.7261527667038752
1.8810655711550732 327 12 False 1.776429164007658 1.92088993459882 1.909486999521455 1.915566916573616 1.889197926634769 1.8291787593685216
1.8393214741544357 327 13 False 1.728099234205488 1.8763171159674588 1.8519551762641568 1.8445409156165256 1.8162633173843696 1.7896400892999522
1.782185705169113 327 14 False 1.696937938736439 1.8547471686074333 1.8214822140692293 1.8210898069867605 1.8208626794258376 1.7017145590814862
1.9195472239948947 327 15 False 1.754325781748564 2.001439304514277 1.95654490349338 1.9697819428936036 1.8884125996810208 1.719143836708659
2.32726260370134 327 16 False 2.0953332801531586 2.338027277077684 2.3521970011166053 2.331447120752911 2.2318543859649123 1.890343804815819
2.7382932354818124 327 17 False 2.5535165922144225 2.650334503110544 2.7553281225075774 2.727839208805232 2.735334768740032 2.2879272843246694
2.548545788130185 327 18 False 2.4534687300574345 2.489781623863455 2.5458585101292077 2.5433533258892966 2.533048484848485 2.3237831286876096
2.315265794511806 327 19 False 2.252529993618379 2.282067474876376 2.3435894081990747 2.3581995533577924 2.3331950558213714 2.174019773560836
2.1331113592852584 327 20 False 2.0916555520102107 2.1002008294783856 2.103278034774286 2.1880339767107992 2.15544976076555 1.9774512836868123
1.9453313656668796 327 21 False 1.8634652201659223 1.910840006380603 1.8844793427978943 1.9986943691178816 1.9737921850079745 1.838624461808324
1.7170689215060626 327 22 False 1.6670590299936183 1.6754916254586056 1.6957096825650022 1.7096447599298132 1.6909606060606062 1.60547759527986
1.503739789406509 327 23 False 1.5311756541161454 1.430466900622109 1.5058955176264155 1.4111134152177385 1.4368555023923444 1.3827158347950883
1.1100427636827828 328 0 False 1.208089342693044 1.0955531269942564 1.1115114053278037 1.032665337374382 1.06938937629606 1.0427384370015949
0.8872412637625658 328 1 False 0.954212986598596 0.877104020421187 0.8815160312649546 0.8402971765831871 0.8487245174669007 0.8425258373205743
0.7941882878570289 328 2 False 0.8176571474154435 0.778403637523931 0.7889057265911628 0.7630395597383952 0.7783105758494178 0.7492325358851675
0.7445642253071646 328 3 False 0.7390976388002553 0.7381951180599872 0.7501394161748285 0.7404327643962355 0.7460258414420163 0.7178928229665071
0.7161236636349131 328 4 False 0.700106253988513 0.7152686662412253 0.7249912266709204 0.7108854681767427 0.7196171638219812 0.6964298245614035
0.7536017233125898 328 5 False 0.713931876196554 0.7519925015954052 0.7555965863774127 0.751867442973361 0.7566661349497528 0.7197288676236044
0.8793352481250997 328 6 False 0.7576228462029356 0.8905105296745373 0.9140982612856916 0.9134957728505344 0.9208877013877812 0.8887427432216907
1.1802300941439283 328 7 False 0.9092192086790044 1.3429280472239948 1.3592722922316158 1.3809684160153133 1.389490668368161 1.338606379585327
1.5005769905856072 328 8 False 1.1564642629227824 1.5417350031908106 1.6177687031424468 1.6301368639336415 1.6052727707768384 1.5680149920255182
1.8223310994096056 328 9 False 1.518937300574346 1.680997766432674 1.7099026958047536 1.766583187111182 1.7192901579199231 1.7345960127591709
1.97392819530876 328 10 False 1.777892629227824 1.7323179642629227 1.793672037007497 1.835359227947041 1.829278832349657 1.817804306220096
2.009286101803096 328 11 False 1.8810754626675172 1.7395280791320995 1.8558342638379324 1.8554163343435957 1.829260488116127 1.8227626794258371
2.099282272219563 328 12 False 1.917753031269943 1.776429164007658 1.92088993459882 1.909486999521455 1.915566916573616 1.889197926634769
2.069422690282432 328 13 False 1.861745692405871 1.728099234205488 1.8763171159674588 1.8519551762641568 1.8445409156165256 1.8162633173843696
2.0541630764321046 328 14 False 1.8097088385449909 1.696937938736439 1.8547471686074333 1.8214822140692293 1.8210898069867605 1.8208626794258376
2.1171932344024254 328 15 False 1.794649170389279 1.754325781748564 2.001439304514277 1.95654490349338 1.9697819428936036 1.8884125996810208
2.4196890059039413 328 16 False 2.0649463943841737 2.0953332801531586 2.338027277077684 2.3521970011166053 2.331447120752911 2.2318543859649123
2.767439444710388 328 17 False 2.4695850350989152 2.5535165922144225 2.650334503110544 2.7553281225075774 2.727839208805232 2.735334768740032
2.549337162916866 328 18 False 2.417033982131461 2.4534687300574345 2.489781623863455 2.5458585101292077 2.5433533258892966 2.533048484848485
2.3446069889899475 328 19 False 2.230156190172304 2.252529993618379 2.282067474876376 2.3435894081990747 2.3581995533577924 2.3331950558213714
2.167213658847934 328 20 False 2.005309508615188 2.0916555520102107 2.1002008294783856 2.103278034774286 2.1880339767107992 2.15544976076555
1.980923089197383 328 21 False 1.818330089342693 1.8634652201659223 1.910840006380603 1.8844793427978943 1.9986943691178816 1.9737921850079745
1.6908859103239189 328 22 False 1.6258704530950865 1.6670590299936183 1.6754916254586056 1.6957096825650022 1.7096447599298132 1.6909606060606062
1.4309427158129888 328 23 False 1.475761805998724 1.5311756541161454 1.430466900622109 1.5058955176264155 1.4111134152177385 1.4368555023923444
1.0708547717842325 329 0 False 1.2028189215060625 1.208089342693044 1.0955531269942564 1.1115114053278037 1.032665337374382 1.06938937629606
0.8693823811043728 329 1 False 0.9885350989151244 0.954212986598596 0.877104020421187 0.8815160312649546 0.8402971765831871 0.8487245174669007
0.7783343440791574 329 2 False 0.834903637523931 0.8176571474154435 0.778403637523931 0.7889057265911628 0.7630395597383952 0.7783105758494178
0.7443378550909672 329 3 False 0.7603927887683471 0.7390976388002553 0.7381951180599872 0.7501394161748285 0.7404327643962355 0.7460258414420163
0.7254336099585063 329 4 False 0.7182557434588386 0.700106253988513 0.7152686662412253 0.7249912266709204 0.7108854681767427 0.7196171638219812
0.7716696457069901 329 5 False 0.7224090619017229 0.713931876196554 0.7519925015954052 0.7555965863774127 0.751867442973361 0.7566661349497528
0.908904085541015 329 6 False 0.7447340459476708 0.7576228462029356 0.8905105296745373 0.9140982612856916 0.9134957728505344 0.9208877013877812
1.389574688796681 329 7 False 0.8258332801531589 0.9092192086790044 1.3429280472239948 1.3592722922316158 1.3809684160153133 1.389490668368161
1.6410643153526971 329 8 False 0.96418363114231 1.1564642629227824 1.5417350031908106 1.6177687031424468 1.6301368639336415 1.6052727707768384
1.7938091286307054 329 9 False 1.280991863433312 1.518937300574346 1.680997766432674 1.7099026958047536 1.766583187111182 1.7192901579199231
1.8749840408554104 329 10 False 1.5727640395660496 1.777892629227824 1.7323179642629227 1.793672037007497 1.835359227947041 1.829278832349657
1.871439993616342 329 11 False 1.80139438417358 1.8810754626675172 1.7395280791320995 1.8558342638379324 1.8554163343435957 1.829260488116127
1.91252489626556 329 12 False 1.945040363752393 1.917753031269943 1.776429164007658 1.92088993459882 1.909486999521455 1.915566916573616
1.85287120970316 329 13 False 1.9445778557753672 1.861745692405871 1.728099234205488 1.8763171159674588 1.8519551762641568 1.8445409156165256
1.8388949888285988 329 14 False 1.8489173580089344 1.8097088385449909 1.696937938736439 1.8547471686074333 1.8214822140692293 1.8210898069867605
1.9304004149377592 329 15 False 1.8196161455009567 1.794649170389279 1.754325781748564 2.001439304514277 1.95654490349338 1.9697819428936036
2.33450622406639 329 16 False 2.0092656349712827 2.0649463943841737 2.0953332801531586 2.338027277077684 2.3521970011166053 2.331447120752911
2.785358282796042 329 17 False 2.30164438417358 2.4695850350989152 2.5535165922144225 2.650334503110544 2.7553281225075774 2.727839208805232
2.6120023938716885 329 18 False 2.305004786215699 2.417033982131461 2.4534687300574345 2.489781623863455 2.5458585101292077 2.5433533258892966
2.3963763166294285 329 19 False 2.212585992342055 2.230156190172304 2.252529993618379 2.282067474876376 2.3435894081990747 2.3581995533577924
2.2409741461857644 329 20 False 2.0112937141033824 2.005309508615188 2.0916555520102107 2.1002008294783856 2.103278034774286 2.1880339767107992
2.027273220555378 329 21 False 1.8912819081046583 1.818330089342693 1.8634652201659223 1.910840006380603 1.8844793427978943 1.9986943691178816
1.7489128630705395 329 22 False 1.638576100829611 1.6258704530950865 1.6670590299936183 1.6754916254586056 1.6957096825650022 1.7096447599298132
1.4590761251196935 329 23 False 1.4016102425015953 1.475761805998724 1.5311756541161454 1.430466900622109 1.5058955176264155 1.4111134152177385
1.0959789272030651 330 0 False 1.059340938098277 1.2028189215060625 1.208089342693044 1.0955531269942564 1.1115114053278037 1.032665337374382
0.8839107598978289 330 1 False 0.8507887683471601 0.9885350989151244 0.954212986598596 0.877104020421187 0.8815160312649546 0.8402971765831871
0.794000159642401 330 2 False 0.7542252712188896 0.834903637523931 0.8176571474154435 0.778403637523931 0.7889057265911628 0.7630395597383952
0.751984993614304 330 3 False 0.7160679642629229 0.7603927887683471 0.7390976388002553 0.7381951180599872 0.7501394161748285 0.7404327643962355
0.7385156449553001 330 4 False 0.699331684747926 0.7182557434588386 0.700106253988513 0.7152686662412253 0.7249912266709204 0.7108854681767427
0.7739586526181355 330 5 False 0.7249103382259093 0.7224090619017229 0.713931876196554 0.7519925015954052 0.7555965863774127 0.751867442973361
0.9127514367816092 330 6 False 0.8695906190172303 0.7447340459476708 0.7576228462029356 0.8905105296745373 0.9140982612856916 0.9134957728505344
1.3912903895274584 330 7 False 1.335199904275686 0.8258332801531589 0.9092192086790044 1.3429280472239948 1.3592722922316158 1.3809684160153133
1.66041091954023 330 8 False 1.617932354818124 0.96418363114231 1.1564642629227824 1.5417350031908106 1.6177687031424468 1.6301368639336415
1.7684150702426562 330 9 False 1.759501595405233 1.280991863433312 1.518937300574346 1.680997766432674 1.7099026958047536 1.766583187111182
1.82325 330 10 False 1.8481167836630503 1.5727640395660496 1.777892629227824 1.7323179642629227 1.793672037007497 1.835359227947041
1.852053639846743 330 11 False 1.8338710912571792 1.80139438417358 1.8810754626675172 1.7395280791320995 1.8558342638379324 1.8554163343435957
1.8797985312899108 330 12 False 1.8810655711550732 1.945040363752393 1.917753031269943 1.776429164007658 1.92088993459882 1.909486999521455
1.8280791826309064 330 13 False 1.8393214741544357 1.9445778557753672 1.861745692405871 1.728099234205488 1.8763171159674588 1.8519551762641568
1.8042471264367816 330 14 False 1.782185705169113 1.8489173580089344 1.8097088385449909 1.696937938736439 1.8547471686074333 1.8214822140692293
1.9516596424010215 330 15 False 1.9195472239948947 1.8196161455009567 1.794649170389279 1.754325781748564 2.001439304514277 1.95654490349338
2.352588282247765 330 16 False 2.32726260370134 2.0092656349712827 2.0649463943841737 2.0953332801531586 2.338027277077684 2.3521970011166053
2.7643636653895274 330 17 False 2.7382932354818124 2.30164438417358 2.4695850350989152 2.5535165922144225 2.650334503110544 2.7553281225075774
2.561894795657727 330 18 False 2.548545788130185 2.305004786215699 2.417033982131461 2.4534687300574345 2.489781623863455 2.5458585101292077
